A6NFN3	0.9269343624471263
Q15561	0.7039506196647489
Q8NB90	0.8966881057293882
P40692	0.8477937511345345
Q92759	0.2919788101562216
P68104	0.9312143003592088
P47895	0.7915884854244778
O00567	0.8373667857974717
Q5EB52	0.1079983205133265
P21912	0.8905772292278996
Q6DN90	0.9378427288251628
Q96T37	0.872987823771703
Q9H0S4	0.9513691783535978
O60884	0.97477574534675
Q08209	0.6745722563414797
Q96QE5	0.2031672440515685
Q9UBL0	0.9524660933318884
O75363	0.7912212352686648
Q3B726	0.6622423965329323
Q9HAW0	0.5527296705281182
Q9NRI5	0.5058503637085444
Q9Y580	0.8003027631659393
Q03721	0.4309949233957725
Q14192	0.5396267925559441
O60765	0.2345320031202973
Q99650	0.1500653212724191
Q15942	0.9396532572503854
P61513	0.3750962762031108
Q9BYD3	0.4648854932313619
Q96BF6	0.8303729807430257
P43487	0.8899420824133262
Q96EP1	0.8846988693354643
Q9UNZ5	0.6381468696971057
Q8NDT2	0.8381343699832755
Q86VQ1	0.8133189388929087
Q96I25	0.9774869578284732
Q9UHC1	0.8002827800136179
P98170	0.5375495868154332
Q96NN9	0.852341890487593
P07199	0.7880519476248542
Q92569	0.8845021248125486
Q8N983	0.7237067072643089
Q8IYL9	0.0238788001283406
Q9UKN8	0.6980682577846048
Q04206	0.912541046882288
P05164	0.4143010183570564
O43684	0.8549272964695782
Q9Y5K6	0.8393022340265454
O94901	0.3950258670672776
Q13409	0.7076089701287674
Q07020	0.995308107665413
Q69YQ0	0.9357182367790766
P20248	0.8905536817686163
Q8TAW3	0.2773095653477651
Q9NRD5	0.8926801896957596
Q6PEW1	0.6363304466934274
Q7Z401	0.6553058980836958
Q9NYP3	0.4788155007457827
Q9BXX2	0.7148185404705145
O94811	0.9780499670804076
Q96C19	0.9346632618007582
O75907	0.0922339777691087
Q92979	0.915989556811016
Q9BUH8	0.5822524943318891
O75347	0.9679045367475638
Q96F07	0.699170083841185
Q6ZWB6	0.8480495192865336
Q9H116	0.6229916744461821
Q4G0A6	0.7662446119669208
P45973	0.8781616587183693
O75190	0.5934288451990715
Q15198	0.8414185582720477
Q9P2D3	0.8613552289018007
Q9NP64	0.9834121235939132
P33991	0.9476001161345184
P09417	0.5808823418319771
Q8IZ83	0.4488510540188403
A8MU93	0.1221399512814636
Q9H3U5	0.1900481747490971
P21399	0.8983003180267005
Q13823	0.9899708262264744
Q9NYB9	0.9874867810903531
P46060	0.9407640662148624
Q9Y4F1	0.7807904205941528
Q16828	0.5512551577448596
P11586	0.9686164529539238
O60879	0.8757762750828157
Q7L622	0.4243823999437612
Q9NZ56	0.7772387202442809
Q9NYF8	0.9318408340064402
Q8IYA8	0.2772139544172538
Q14139	0.8333668025333947
P78352	0.9401124212019616
O15550	0.6222640324214493
Q9HA38	0.7702396417731978
Q8N9N2	0.6181460390144284
P38432	0.7462631012186465
P11177	0.8534323705866442
P09661	0.9822977942960456
Q8TEP8	0.7086539756492268
Q8TF21	0.8592798415277128
P28370	0.9263754347061748
Q9UKC9	0.1701112921969446
Q06265	0.9062757741788424
O75694	0.7323042278594333
Q86XP3	0.9459721721422636
Q8NHR7	0.1771103536188224
P41227	0.8782999524594837
Q9UQM7	0.5982709415152541
Q96GQ7	0.9690837149114992
Q8IVF6	0.8624533469217365
O95104	0.9707474036638106
P46459	0.8586553985905452
Q6NSZ9	0.3243369321872019
Q9Y5L4	0.5365513698766451
Q9HB58	0.4452517495576825
A8MV65	0.350736303540412
Q13155	0.521164188326536
Q8WWK9	0.9169516060053962
Q9H0E2	0.8928437425356923
O75367	0.9737258205412096
P52594	0.7433088906264597
